path,class,sport
UCF50/RockClimbingIndoor/v_RockClimbingIndoor_g12_c04.avi,41,RockClimbingIndoor
UCF50/CleanAndJerk/v_CleanAndJerk_g21_c03.avi,16,CleanAndJerk
UCF50/RopeClimbing/v_RopeClimbing_g06_c02.avi,20,RopeClimbing
UCF50/HighJump/v_HighJump_g24_c02.avi,49,HighJump
UCF50/PlayingViolin/v_PlayingViolin_g16_c04.avi,15,PlayingViolin
UCF50/JumpRope/v_JumpRope_g18_c03.avi,48,JumpRope
UCF50/Punch/v_Punch_g08_c06.avi,39,Punch
UCF50/TennisSwing/v_TennisSwing_g18_c02.avi,30,TennisSwing
UCF50/RockClimbingIndoor/v_RockClimbingIndoor_g05_c05.avi,41,RockClimbingIndoor
UCF50/PizzaTossing/v_PizzaTossing_g05_c04.avi,22,PizzaTossing
UCF50/TennisSwing/v_TennisSwing_g10_c05.avi,30,TennisSwing
UCF50/Mixing/v_Mixing_g03_c06.avi,14,Mixing
UCF50/ThrowDiscus/v_ThrowDiscus_g19_c04.avi,10,ThrowDiscus
UCF50/SkateBoarding/v_SkateBoarding_g25_c03.avi,28,SkateBoarding
UCF50/Skiing/v_Skiing_g21_c07.avi,45,Skiing
UCF50/Swing/v_Swing_g10_c04.avi,46,Swing
UCF50/TennisSwing/v_TennisSwing_g18_c06.avi,30,TennisSwing
UCF50/RockClimbingIndoor/v_RockClimbingIndoor_g19_c03.avi,41,RockClimbingIndoor
UCF50/Skiing/v_Skiing_g19_c06.avi,45,Skiing
UCF50/TennisSwing/v_TennisSwing_g12_c03.avi,30,TennisSwing
UCF50/TennisSwing/v_TennisSwing_g10_c07.avi,30,TennisSwing
UCF50/BenchPress/v_BenchPress_g24_c06.avi,6,BenchPress
UCF50/Diving/v_Diving_g23_c06.avi,32,Diving
UCF50/ThrowDiscus/v_ThrowDiscus_g18_c02.avi,10,ThrowDiscus
UCF50/BreastStroke/v_BreastStroke_g05_c01.avi,40,BreastStroke
UCF50/BaseballPitch/v_BaseballPitch_g20_c02.avi,4,BaseballPitch
UCF50/Billiards/v_Billards_g07_c01.avi,25,Billiards
UCF50/Nunchucks/v_Nunchucks_g27_c06.avi,26,Nunchucks
UCF50/BenchPress/v_BenchPress_g12_c02.avi,6,BenchPress
UCF50/MilitaryParade/v_MilitaryParade_g25_c04.avi,3,MilitaryParade
UCF50/VolleyballSpiking/v_VolleyballSpiking_g08_c03.avi,8,VolleyballSpiking
UCF50/Lunges/v_Lunges_g15_c02.avi,36,Lunges
UCF50/Fencing/v_Fencing_g25_c01.avi,23,Fencing
UCF50/VolleyballSpiking/v_VolleyballSpiking_g12_c02.avi,8,VolleyballSpiking
UCF50/PlayingTabla/v_PlayingTabla_g10_c01.avi,38,PlayingTabla
UCF50/Nunchucks/v_Nunchucks_g09_c04.avi,26,Nunchucks
UCF50/MilitaryParade/v_MilitaryParade_g06_c02.avi,3,MilitaryParade
UCF50/HighJump/v_HighJump_g24_c05.avi,49,HighJump
UCF50/PlayingTabla/v_PlayingTabla_g21_c01.avi,38,PlayingTabla
UCF50/HorseRiding/v_HorseRiding_g08_c02.avi,29,HorseRiding
UCF50/BaseballPitch/v_BaseballPitch_g21_c03.avi,4,BaseballPitch
UCF50/BenchPress/v_BenchPress_g14_c04.avi,6,BenchPress
UCF50/Drumming/v_Drumming_g23_c05.avi,33,Drumming
UCF50/PlayingTabla/v_PlayingTabla_g28_c02.avi,38,PlayingTabla
UCF50/ThrowDiscus/v_ThrowDiscus_g15_c05.avi,10,ThrowDiscus
UCF50/BaseballPitch/v_BaseballPitch_g16_c02.avi,4,BaseballPitch
UCF50/HorseRiding/v_HorseRiding_g11_c05.avi,29,HorseRiding
UCF50/ThrowDiscus/v_ThrowDiscus_g22_c04.avi,10,ThrowDiscus
UCF50/TrampolineJumping/v_TrampolineJumping_g24_c02.avi,24,TrampolineJumping
UCF50/Fencing/v_Fencing_g07_c04.avi,23,Fencing
UCF50/Basketball/v_Basketball_g21_c02.avi,17,Basketball
UCF50/BenchPress/v_BenchPress_g08_c02.avi,6,BenchPress
UCF50/YoYo/v_YoYo_g25_c01.avi,1,YoYo
UCF50/Skiing/v_Skiing_g07_c03.avi,45,Skiing
UCF50/YoYo/v_YoYo_g22_c04.avi,1,YoYo
UCF50/Skijet/v_Skijet_g10_c02.avi,35,Skijet
UCF50/Kayaking/v_Kayaking_g16_c05.avi,44,Kayaking
UCF50/RopeClimbing/v_RopeClimbing_g12_c01.avi,20,RopeClimbing
UCF50/Swing/v_Swing_g08_c05.avi,46,Swing
UCF50/JumpingJack/v_JumpingJack_g09_c02.avi,19,JumpingJack
UCF50/Mixing/v_Mixing_g10_c01.avi,14,Mixing
UCF50/JumpRope/v_JumpRope_g10_c04.avi,48,JumpRope
UCF50/SoccerJuggling/v_SoccerJuggling_g21_c01.avi,2,SoccerJuggling
UCF50/BenchPress/v_BenchPress_g20_c02.avi,6,BenchPress
UCF50/Diving/v_Diving_g10_c04.avi,32,Diving
UCF50/WalkingWithDog/v_WalkingWithDog_g10_c04.avi,34,WalkingWithDog
UCF50/TaiChi/v_TaiChi_g05_c04.avi,31,TaiChi
UCF50/Swing/v_Swing_g22_c05.avi,46,Swing
UCF50/Swing/v_Swing_g10_c03.avi,46,Swing
UCF50/JavelinThrow/v_JavelinThrow_g20_c04.avi,42,JavelinThrow
UCF50/HighJump/v_HighJump_g16_c03.avi,49,HighJump
UCF50/SoccerJuggling/v_SoccerJuggling_g25_c04.avi,2,SoccerJuggling
UCF50/TennisSwing/v_TennisSwing_g07_c03.avi,30,TennisSwing
UCF50/HorseRiding/v_HorseRiding_g06_c01.avi,29,HorseRiding
UCF50/PushUps/v_PushUps_g03_c01.avi,43,PushUps
UCF50/SoccerJuggling/v_SoccerJuggling_g03_c03.avi,2,SoccerJuggling
UCF50/MilitaryParade/v_MilitaryParade_g25_c09.avi,3,MilitaryParade
UCF50/ThrowDiscus/v_ThrowDiscus_g06_c01.avi,10,ThrowDiscus
UCF50/PoleVault/v_PoleVault_g03_c01.avi,13,PoleVault
UCF50/SalsaSpin/v_SalsaSpin_g19_c02.avi,11,SalsaSpin
UCF50/GolfSwing/v_GolfSwing_g03_c06.avi,21,GolfSwing
UCF50/Nunchucks/v_Nunchucks_g18_c01.avi,26,Nunchucks
UCF50/HorseRace/v_HorseRace_g11_c07.avi,0,HorseRace
UCF50/Skiing/v_Skiing_g07_c04.avi,45,Skiing
UCF50/BaseballPitch/v_BaseballPitch_g09_c04.avi,4,BaseballPitch
UCF50/BaseballPitch/v_BaseballPitch_g15_c03.avi,4,BaseballPitch
UCF50/BreastStroke/v_BreastStroke_g08_c02.avi,40,BreastStroke
UCF50/Diving/v_Diving_g14_c04.avi,32,Diving
UCF50/Rowing/v_Rowing_g09_c06.avi,37,Rowing
UCF50/HighJump/v_HighJump_g09_c03.avi,49,HighJump
UCF50/YoYo/v_YoYo_g13_c05.avi,1,YoYo
UCF50/HulaHoop/v_HulaHoop_g23_c05.avi,18,HulaHoop
UCF50/YoYo/v_YoYo_g08_c05.avi,1,YoYo
UCF50/PushUps/v_PushUps_g19_c04.avi,43,PushUps
UCF50/JumpingJack/v_JumpingJack_g12_c03.avi,19,JumpingJack
UCF50/PlayingGuitar/v_PlayingGuitar_g13_c02.avi,9,PlayingGuitar
UCF50/Biking/v_Biking_g16_c02.avi,7,Biking
UCF50/Lunges/v_Lunges_g18_c03.avi,36,Lunges
UCF50/HighJump/v_HighJump_g11_c06.avi,49,HighJump
UCF50/RockClimbingIndoor/v_RockClimbingIndoor_g09_c01.avi,41,RockClimbingIndoor
UCF50/Punch/v_Punch_g20_c01.avi,39,Punch
UCF50/HorseRace/v_HorseRace_g18_c01.avi,0,HorseRace
UCF50/JavelinThrow/v_JavelinThrow_g21_c04.avi,42,JavelinThrow
UCF50/RopeClimbing/v_RopeClimbing_g08_c04.avi,20,RopeClimbing
UCF50/YoYo/v_YoYo_g07_c03.avi,1,YoYo
UCF50/PullUps/v_Pullup_g20_c02.avi,47,PullUps
UCF50/PoleVault/v_PoleVault_g24_c01.avi,13,PoleVault
UCF50/JugglingBalls/v_JugglingBalls_g20_c02.avi,5,JugglingBalls
UCF50/HorseRace/v_HorseRace_g06_c01.avi,0,HorseRace
UCF50/PommelHorse/v_PommelHorse_g17_c05.avi,27,PommelHorse
UCF50/BaseballPitch/v_BaseballPitch_g06_c05.avi,4,BaseballPitch
UCF50/PommelHorse/v_PommelHorse_g21_c01.avi,27,PommelHorse
UCF50/Skijet/v_Skijet_g09_c01.avi,35,Skijet
UCF50/Kayaking/v_Kayaking_g06_c04.avi,44,Kayaking
UCF50/Basketball/v_Basketball_g08_c02.avi,17,Basketball
UCF50/BreastStroke/v_BreastStroke_g22_c03.avi,40,BreastStroke
UCF50/BenchPress/v_BenchPress_g15_c06.avi,6,BenchPress
UCF50/Billiards/v_Billards_g18_c06.avi,25,Billiards
UCF50/TrampolineJumping/v_TrampolineJumping_g22_c02.avi,24,TrampolineJumping
UCF50/Swing/v_Swing_g08_c03.avi,46,Swing
UCF50/PlayingGuitar/v_PlayingGuitar_g21_c02.avi,9,PlayingGuitar
UCF50/WalkingWithDog/v_WalkingWithDog_g25_c04.avi,34,WalkingWithDog
UCF50/JumpingJack/v_JumpingJack_g10_c04.avi,19,JumpingJack
UCF50/Mixing/v_Mixing_g22_c04.avi,14,Mixing
UCF50/VolleyballSpiking/v_VolleyballSpiking_g24_c03.avi,8,VolleyballSpiking
UCF50/Swing/v_Swing_g05_c03.avi,46,Swing
UCF50/PullUps/v_Pullup_g10_c03.avi,47,PullUps
UCF50/Basketball/v_Basketball_g21_c01.avi,17,Basketball
UCF50/Nunchucks/v_Nunchucks_g11_c02.avi,26,Nunchucks
UCF50/SoccerJuggling/v_SoccerJuggling_g07_c06.avi,2,SoccerJuggling
UCF50/JugglingBalls/v_JugglingBalls_g23_c04.avi,5,JugglingBalls
UCF50/PoleVault/v_PoleVault_g19_c08.avi,13,PoleVault
UCF50/Drumming/v_Drumming_g10_c04.avi,33,Drumming
UCF50/BaseballPitch/v_BaseballPitch_g23_c01.avi,4,BaseballPitch
UCF50/SoccerJuggling/v_SoccerJuggling_g11_c02.avi,2,SoccerJuggling
UCF50/PushUps/v_PushUps_g08_c01.avi,43,PushUps
UCF50/Nunchucks/v_Nunchucks_g13_c01.avi,26,Nunchucks
UCF50/PlayingTabla/v_PlayingTabla_g07_c01.avi,38,PlayingTabla
UCF50/Punch/v_Punch_g09_c07.avi,39,Punch
UCF50/PushUps/v_PushUps_g22_c04.avi,43,PushUps
UCF50/ThrowDiscus/v_ThrowDiscus_g05_c04.avi,10,ThrowDiscus
UCF50/RockClimbingIndoor/v_RockClimbingIndoor_g25_c05.avi,41,RockClimbingIndoor
UCF50/BenchPress/v_BenchPress_g12_c07.avi,6,BenchPress
UCF50/CleanAndJerk/v_CleanAndJerk_g19_c02.avi,16,CleanAndJerk
UCF50/SkateBoarding/v_SkateBoarding_g11_c02.avi,28,SkateBoarding
UCF50/TrampolineJumping/v_TrampolineJumping_g10_c06.avi,24,TrampolineJumping
UCF50/Billiards/v_Billards_g13_c03.avi,25,Billiards
UCF50/PlayingPiano/v_PlayingPiano_g11_c04.avi,12,PlayingPiano
UCF50/PoleVault/v_PoleVault_g03_c05.avi,13,PoleVault
UCF50/BenchPress/v_BenchPress_g13_c01.avi,6,BenchPress
UCF50/HorseRiding/v_HorseRiding_g15_c02.avi,29,HorseRiding
UCF50/TennisSwing/v_TennisSwing_g24_c03.avi,30,TennisSwing
UCF50/JugglingBalls/v_JugglingBalls_g25_c03.avi,5,JugglingBalls
UCF50/Biking/v_Biking_g18_c03.avi,7,Biking
UCF50/PlayingGuitar/v_PlayingGuitar_g20_c06.avi,9,PlayingGuitar
UCF50/Nunchucks/v_Nunchucks_g22_c02.avi,26,Nunchucks
UCF50/Diving/v_Diving_g07_c04.avi,32,Diving
UCF50/TaiChi/v_TaiChi_g08_c04.avi,31,TaiChi
UCF50/Rowing/v_Rowing_g18_c03.avi,37,Rowing
UCF50/MilitaryParade/v_MilitaryParade_g15_c04.avi,3,MilitaryParade
UCF50/TrampolineJumping/v_TrampolineJumping_g18_c03.avi,24,TrampolineJumping
UCF50/YoYo/v_YoYo_g05_c03.avi,1,YoYo
UCF50/Billiards/v_Billards_g21_c03.avi,25,Billiards
UCF50/VolleyballSpiking/v_VolleyballSpiking_g20_c01.avi,8,VolleyballSpiking
UCF50/BaseballPitch/v_BaseballPitch_g03_c06.avi,4,BaseballPitch
UCF50/Punch/v_Punch_g13_c06.avi,39,Punch
UCF50/BenchPress/v_BenchPress_g12_c01.avi,6,BenchPress
UCF50/PlayingTabla/v_PlayingTabla_g16_c01.avi,38,PlayingTabla
UCF50/RopeClimbing/v_RopeClimbing_g14_c04.avi,20,RopeClimbing
UCF50/HighJump/v_HighJump_g14_c02.avi,49,HighJump
UCF50/TennisSwing/v_TennisSwing_g21_c06.avi,30,TennisSwing
UCF50/CleanAndJerk/v_CleanAndJerk_g12_c07.avi,16,CleanAndJerk
UCF50/Rowing/v_Rowing_g22_c04.avi,37,Rowing
UCF50/BreastStroke/v_BreastStroke_g05_c02.avi,40,BreastStroke
UCF50/Nunchucks/v_Nunchucks_g28_c03.avi,26,Nunchucks
UCF50/Drumming/v_Drumming_g08_c02.avi,33,Drumming
UCF50/ThrowDiscus/v_ThrowDiscus_g06_c02.avi,10,ThrowDiscus
UCF50/HulaHoop/v_HulaHoop_g06_c04.avi,18,HulaHoop
UCF50/Fencing/v_Fencing_g24_c02.avi,23,Fencing
UCF50/Lunges/v_Lunges_g16_c02.avi,36,Lunges
UCF50/PoleVault/v_PoleVault_g22_c02.avi,13,PoleVault
UCF50/ThrowDiscus/v_ThrowDiscus_g21_c01.avi,10,ThrowDiscus
UCF50/SoccerJuggling/v_SoccerJuggling_g19_c07.avi,2,SoccerJuggling
UCF50/Diving/v_Diving_g05_c02.avi,32,Diving
UCF50/Punch/v_Punch_g05_c05.avi,39,Punch
UCF50/Rowing/v_Rowing_g24_c05.avi,37,Rowing
UCF50/PlayingGuitar/v_PlayingGuitar_g11_c06.avi,9,PlayingGuitar
UCF50/CleanAndJerk/v_CleanAndJerk_g08_c02.avi,16,CleanAndJerk
UCF50/BaseballPitch/v_BaseballPitch_g20_c04.avi,4,BaseballPitch
UCF50/ThrowDiscus/v_ThrowDiscus_g09_c05.avi,10,ThrowDiscus
UCF50/PlayingTabla/v_PlayingTabla_g22_c03.avi,38,PlayingTabla
UCF50/WalkingWithDog/v_WalkingWithDog_g08_c02.avi,34,WalkingWithDog
UCF50/Skiing/v_Skiing_g20_c09.avi,45,Skiing
UCF50/Basketball/v_Basketball_g23_c01.avi,17,Basketball
UCF50/PoleVault/v_PoleVault_g14_c06.avi,13,PoleVault
UCF50/Rowing/v_Rowing_g11_c05.avi,37,Rowing
UCF50/BaseballPitch/v_BaseballPitch_g21_c01.avi,4,BaseballPitch
UCF50/JumpRope/v_JumpRope_g22_c03.avi,48,JumpRope
UCF50/SalsaSpin/v_SalsaSpin_g08_c05.avi,11,SalsaSpin
UCF50/Biking/v_Biking_g12_c02.avi,7,Biking
UCF50/RopeClimbing/v_RopeClimbing_g17_c03.avi,20,RopeClimbing
UCF50/JumpingJack/v_JumpingJack_g23_c03.avi,19,JumpingJack
UCF50/Skiing/v_Skiing_g11_c03.avi,45,Skiing
UCF50/PlayingGuitar/v_PlayingGuitar_g13_c06.avi,9,PlayingGuitar
UCF50/VolleyballSpiking/v_VolleyballSpiking_g21_c04.avi,8,VolleyballSpiking
UCF50/HulaHoop/v_HulaHoop_g11_c04.avi,18,HulaHoop
UCF50/Fencing/v_Fencing_g23_c01.avi,23,Fencing
UCF50/BaseballPitch/v_BaseballPitch_g08_c02.avi,4,BaseballPitch
UCF50/MilitaryParade/v_MilitaryParade_g06_c01.avi,3,MilitaryParade
UCF50/HorseRiding/v_HorseRiding_g09_c06.avi,29,HorseRiding
UCF50/Billiards/v_Billards_g17_c01.avi,25,Billiards
UCF50/YoYo/v_YoYo_g09_c01.avi,1,YoYo
UCF50/BaseballPitch/v_BaseballPitch_g13_c05.avi,4,BaseballPitch
UCF50/BaseballPitch/v_BaseballPitch_g19_c05.avi,4,BaseballPitch
UCF50/MilitaryParade/v_MilitaryParade_g25_c07.avi,3,MilitaryParade
UCF50/Lunges/v_Lunges_g21_c03.avi,36,Lunges
UCF50/PlayingPiano/v_PlayingPiano_g09_c01.avi,12,PlayingPiano
UCF50/PushUps/v_PushUps_g10_c04.avi,43,PushUps
UCF50/JugglingBalls/v_JugglingBalls_g07_c07.avi,5,JugglingBalls
UCF50/Punch/v_Punch_g13_c02.avi,39,Punch
UCF50/Billiards/v_Billards_g24_c04.avi,25,Billiards
UCF50/Skiing/v_Skiing_g23_c04.avi,45,Skiing
UCF50/PoleVault/v_PoleVault_g18_c07.avi,13,PoleVault
UCF50/Punch/v_Punch_g16_c06.avi,39,Punch
UCF50/RopeClimbing/v_RopeClimbing_g19_c04.avi,20,RopeClimbing
UCF50/SoccerJuggling/v_SoccerJuggling_g18_c07.avi,2,SoccerJuggling
UCF50/BenchPress/v_BenchPress_g07_c07.avi,6,BenchPress
UCF50/Drumming/v_Drumming_g12_c04.avi,33,Drumming
UCF50/HorseRace/v_HorseRace_g24_c05.avi,0,HorseRace
UCF50/Basketball/v_Basketball_g17_c01.avi,17,Basketball
UCF50/Fencing/v_Fencing_g03_c01.avi,23,Fencing
UCF50/SkateBoarding/v_SkateBoarding_g10_c03.avi,28,SkateBoarding
UCF50/MilitaryParade/v_MilitaryParade_g09_c01.avi,3,MilitaryParade
UCF50/Biking/v_Biking_g09_c04.avi,7,Biking
UCF50/Biking/v_Biking_g20_c01.avi,7,Biking
UCF50/Punch/v_Punch_g07_c01.avi,39,Punch
UCF50/SkateBoarding/v_SkateBoarding_g25_c05.avi,28,SkateBoarding
UCF50/MilitaryParade/v_MilitaryParade_g17_c03.avi,3,MilitaryParade
UCF50/PlayingTabla/v_PlayingTabla_g09_c05.avi,38,PlayingTabla
UCF50/Punch/v_Punch_g18_c06.avi,39,Punch
UCF50/HulaHoop/v_HulaHoop_g08_c01.avi,18,HulaHoop
UCF50/PizzaTossing/v_PizzaTossing_g06_c01.avi,22,PizzaTossing
UCF50/PlayingTabla/v_PlayingTabla_g03_c03.avi,38,PlayingTabla
UCF50/TennisSwing/v_TennisSwing_g08_c06.avi,30,TennisSwing
UCF50/PommelHorse/v_PommelHorse_g17_c06.avi,27,PommelHorse
UCF50/PlayingTabla/v_PlayingTabla_g25_c01.avi,38,PlayingTabla
UCF50/VolleyballSpiking/v_VolleyballSpiking_g15_c02.avi,8,VolleyballSpiking
UCF50/Mixing/v_Mixing_g23_c03.avi,14,Mixing
UCF50/TaiChi/v_TaiChi_g23_c04.avi,31,TaiChi
UCF50/HulaHoop/v_HulaHoop_g16_c05.avi,18,HulaHoop
UCF50/Skijet/v_Skijet_g08_c02.avi,35,Skijet
UCF50/HorseRace/v_HorseRace_g25_c03.avi,0,HorseRace
UCF50/Basketball/v_Basketball_g19_c05.avi,17,Basketball
UCF50/Lunges/v_Lunges_g07_c10.avi,36,Lunges
UCF50/JugglingBalls/v_JugglingBalls_g21_c02.avi,5,JugglingBalls
UCF50/PommelHorse/v_PommelHorse_g13_c01.avi,27,PommelHorse
UCF50/YoYo/v_YoYo_g16_c05.avi,1,YoYo
UCF50/Punch/v_Punch_g12_c03.avi,39,Punch
UCF50/Basketball/v_Basketball_g07_c03.avi,17,Basketball
UCF50/Billiards/v_Billards_g21_c07.avi,25,Billiards
UCF50/Mixing/v_Mixing_g11_c07.avi,14,Mixing
UCF50/JumpRope/v_JumpRope_g07_c01.avi,48,JumpRope
UCF50/PoleVault/v_PoleVault_g13_c03.avi,13,PoleVault
UCF50/Drumming/v_Drumming_g19_c06.avi,33,Drumming
UCF50/Biking/v_Biking_g21_c04.avi,7,Biking
UCF50/PlayingTabla/v_PlayingTabla_g20_c02.avi,38,PlayingTabla
UCF50/PlayingPiano/v_PlayingPiano_g10_c03.avi,12,PlayingPiano
UCF50/SoccerJuggling/v_SoccerJuggling_g23_c03.avi,2,SoccerJuggling
UCF50/Kayaking/v_Kayaking_g21_c07.avi,44,Kayaking
UCF50/PoleVault/v_PoleVault_g14_c03.avi,13,PoleVault
UCF50/Lunges/v_Lunges_g20_c03.avi,36,Lunges
UCF50/MilitaryParade/v_MilitaryParade_g11_c05.avi,3,MilitaryParade
UCF50/Mixing/v_Mixing_g11_c04.avi,14,Mixing
UCF50/Lunges/v_Lunges_g05_c03.avi,36,Lunges
UCF50/TennisSwing/v_TennisSwing_g21_c04.avi,30,TennisSwing
UCF50/BenchPress/v_BenchPress_g08_c01.avi,6,BenchPress
UCF50/HorseRace/v_HorseRace_g23_c05.avi,0,HorseRace
UCF50/HighJump/v_HighJump_g11_c05.avi,49,HighJump
UCF50/Punch/v_Punch_g22_c01.avi,39,Punch
UCF50/PommelHorse/v_PommelHorse_g17_c03.avi,27,PommelHorse
UCF50/TrampolineJumping/v_TrampolineJumping_g11_c02.avi,24,TrampolineJumping
UCF50/Swing/v_Swing_g21_c01.avi,46,Swing
UCF50/RockClimbingIndoor/v_RockClimbingIndoor_g20_c02.avi,41,RockClimbingIndoor
UCF50/BenchPress/v_BenchPress_g19_c05.avi,6,BenchPress
UCF50/BreastStroke/v_BreastStroke_g18_c04.avi,40,BreastStroke
UCF50/RopeClimbing/v_RopeClimbing_g20_c04.avi,20,RopeClimbing
UCF50/PlayingGuitar/v_PlayingGuitar_g17_c05.avi,9,PlayingGuitar
UCF50/YoYo/v_YoYo_g05_c05.avi,1,YoYo
UCF50/Punch/v_Punch_g15_c03.avi,39,Punch
UCF50/JumpingJack/v_JumpingJack_g10_c01.avi,19,JumpingJack
UCF50/GolfSwing/v_GolfSwing_g05_c03.avi,21,GolfSwing
UCF50/Biking/v_Biking_g17_c02.avi,7,Biking
UCF50/YoYo/v_YoYo_g16_c02.avi,1,YoYo
UCF50/Biking/v_Biking_g05_c07.avi,7,Biking
UCF50/RockClimbingIndoor/v_RockClimbingIndoor_g03_c04.avi,41,RockClimbingIndoor
UCF50/HighJump/v_HighJump_g19_c05.avi,49,HighJump
UCF50/PullUps/v_Pullup_g15_c01.avi,47,PullUps
UCF50/Billiards/v_Billards_g15_c04.avi,25,Billiards
UCF50/HorseRiding/v_HorseRiding_g11_c03.avi,29,HorseRiding
UCF50/PullUps/v_Pullup_g10_c02.avi,47,PullUps
UCF50/BaseballPitch/v_BaseballPitch_g07_c01.avi,4,BaseballPitch
UCF50/Punch/v_Punch_g09_c01.avi,39,Punch
UCF50/TennisSwing/v_TennisSwing_g19_c02.avi,30,TennisSwing
UCF50/Rowing/v_Rowing_g20_c02.avi,37,Rowing
UCF50/JumpingJack/v_JumpingJack_g09_c06.avi,19,JumpingJack
UCF50/BaseballPitch/v_BaseballPitch_g17_c06.avi,4,BaseballPitch
UCF50/TrampolineJumping/v_TrampolineJumping_g11_c06.avi,24,TrampolineJumping
UCF50/Lunges/v_Lunges_g22_c01.avi,36,Lunges
UCF50/YoYo/v_YoYo_g08_c01.avi,1,YoYo
UCF50/PizzaTossing/v_PizzaTossing_g03_c03.avi,22,PizzaTossing
UCF50/ThrowDiscus/v_ThrowDiscus_g18_c07.avi,10,ThrowDiscus
UCF50/PommelHorse/v_PommelHorse_g12_c01.avi,27,PommelHorse
UCF50/JumpingJack/v_JumpingJack_g22_c03.avi,19,JumpingJack
UCF50/Mixing/v_Mixing_g11_c06.avi,14,Mixing
UCF50/JugglingBalls/v_JugglingBalls_g13_c04.avi,5,JugglingBalls
UCF50/HighJump/v_HighJump_g08_c03.avi,49,HighJump
UCF50/RopeClimbing/v_RopeClimbing_g18_c03.avi,20,RopeClimbing
UCF50/Lunges/v_Lunges_g15_c03.avi,36,Lunges
UCF50/RockClimbingIndoor/v_RockClimbingIndoor_g23_c01.avi,41,RockClimbingIndoor
UCF50/Skiing/v_Skiing_g22_c01.avi,45,Skiing
UCF50/WalkingWithDog/v_WalkingWithDog_g18_c03.avi,34,WalkingWithDog
UCF50/SoccerJuggling/v_SoccerJuggling_g11_c04.avi,2,SoccerJuggling
UCF50/Skijet/v_Skijet_g05_c04.avi,35,Skijet
UCF50/Kayaking/v_Kayaking_g19_c05.avi,44,Kayaking
UCF50/BreastStroke/v_BreastStroke_g23_c01.avi,40,BreastStroke
UCF50/SoccerJuggling/v_SoccerJuggling_g06_c05.avi,2,SoccerJuggling
UCF50/JavelinThrow/v_JavelinThrow_g14_c01.avi,42,JavelinThrow
UCF50/Biking/v_Biking_g24_c04.avi,7,Biking
UCF50/Swing/v_Swing_g03_c02.avi,46,Swing
UCF50/Skijet/v_Skijet_g07_c04.avi,35,Skijet
UCF50/PushUps/v_PushUps_g15_c01.avi,43,PushUps
UCF50/RockClimbingIndoor/v_RockClimbingIndoor_g06_c05.avi,41,RockClimbingIndoor
UCF50/Drumming/v_Drumming_g19_c07.avi,33,Drumming
UCF50/Drumming/v_Drumming_g23_c04.avi,33,Drumming
UCF50/PizzaTossing/v_PizzaTossing_g23_c04.avi,22,PizzaTossing
UCF50/RockClimbingIndoor/v_RockClimbingIndoor_g25_c01.avi,41,RockClimbingIndoor
UCF50/JumpRope/v_JumpRope_g05_c05.avi,48,JumpRope
UCF50/PlayingViolin/v_PlayingViolin_g24_c04.avi,15,PlayingViolin
UCF50/HorseRace/v_HorseRace_g05_c04.avi,0,HorseRace
UCF50/PullUps/v_Pullup_g29_c01.avi,47,PullUps
UCF50/HulaHoop/v_HulaHoop_g22_c05.avi,18,HulaHoop
UCF50/Punch/v_Punch_g09_c04.avi,39,Punch
UCF50/Fencing/v_Fencing_g21_c01.avi,23,Fencing
UCF50/Mixing/v_Mixing_g18_c01.avi,14,Mixing
UCF50/Nunchucks/v_Nunchucks_g12_c02.avi,26,Nunchucks
UCF50/HighJump/v_HighJump_g10_c04.avi,49,HighJump
UCF50/PlayingGuitar/v_PlayingGuitar_g21_c01.avi,9,PlayingGuitar
UCF50/Drumming/v_Drumming_g15_c07.avi,33,Drumming
UCF50/Diving/v_Diving_g16_c04.avi,32,Diving
UCF50/PlayingViolin/v_PlayingViolin_g07_c02.avi,15,PlayingViolin
UCF50/BenchPress/v_BenchPress_g09_c01.avi,6,BenchPress
UCF50/PoleVault/v_PoleVault_g24_c04.avi,13,PoleVault
UCF50/SkateBoarding/v_SkateBoarding_g21_c02.avi,28,SkateBoarding
UCF50/Mixing/v_Mixing_g12_c01.avi,14,Mixing
UCF50/Punch/v_Punch_g19_c05.avi,39,Punch
UCF50/CleanAndJerk/v_CleanAndJerk_g20_c06.avi,16,CleanAndJerk
UCF50/JugglingBalls/v_JugglingBalls_g18_c01.avi,5,JugglingBalls
UCF50/JavelinThrow/v_JavelinThrow_g22_c03.avi,42,JavelinThrow
UCF50/SalsaSpin/v_SalsaSpin_g11_c06.avi,11,SalsaSpin
UCF50/Mixing/v_Mixing_g21_c01.avi,14,Mixing
UCF50/PlayingViolin/v_PlayingViolin_g10_c03.avi,15,PlayingViolin
UCF50/PoleVault/v_PoleVault_g12_c03.avi,13,PoleVault
UCF50/BaseballPitch/v_BaseballPitch_g12_c01.avi,4,BaseballPitch
UCF50/VolleyballSpiking/v_VolleyballSpiking_g17_c03.avi,8,VolleyballSpiking
UCF50/MilitaryParade/v_MilitaryParade_g14_c01.avi,3,MilitaryParade
UCF50/ThrowDiscus/v_ThrowDiscus_g24_c05.avi,10,ThrowDiscus
UCF50/ThrowDiscus/v_ThrowDiscus_g14_c03.avi,10,ThrowDiscus
UCF50/HighJump/v_HighJump_g20_c03.avi,49,HighJump
UCF50/YoYo/v_YoYo_g15_c03.avi,1,YoYo
